,Date/Time (LST),Temp (degC),Rel Hum (%),Precip. Amount (mm),Stn Press (kPa),Wind Spd (km/h)
450,2018-01-19 18:00,-3.2,91.0,,99.88,5.0
451,2018-01-19 19:00,-2.5,91.0,,99.83,7.0
452,2018-01-19 20:00,-1.3,81.0,,99.74,16.0
453,2018-01-19 21:00,-1.3,78.0,,99.66,19.0
454,2018-01-19 22:00,-1.5,75.0,,99.54,25.0
455,2018-01-19 23:00,-1.5,72.0,,99.42,16.0
456,2018-01-20 00:00,-1.8,70.0,,99.31,16.0
457,2018-01-20 01:00,-0.9,66.0,,99.18,16.0
458,2018-01-20 02:00,-0.6,68.0,,99.09,13.0
459,2018-01-20 03:00,0.0,68.0,,98.95,18.0
460,2018-01-20 04:00,0.9,67.0,,98.81,17.0
461,2018-01-20 05:00,2.3,64.0,,98.79,26.0
462,2018-01-20 06:00,2.7,65.0,,98.81,24.0
463,2018-01-20 07:00,2.5,66.0,,98.9,28.0
464,2018-01-20 08:00,2.5,67.0,,98.96,28.0
465,2018-01-20 09:00,2.8,66.0,,99.05,31.0
466,2018-01-20 10:00,3.0,66.0,,99.17,26.0
467,2018-01-20 11:00,2.9,68.0,,99.22,30.0
468,2018-01-20 12:00,3.2,68.0,,99.24,23.0
469,2018-01-20 13:00,3.6,67.0,,99.3,26.0
470,2018-01-20 14:00,4.1,66.0,,99.35,23.0
471,2018-01-20 15:00,4.0,67.0,,99.46,22.0
472,2018-01-20 16:00,3.9,68.0,,99.59,16.0
473,2018-01-20 17:00,3.8,69.0,,99.77,17.0
474,2018-01-20 18:00,3.0,74.0,,99.93,14.0
475,2018-01-20 19:00,2.8,76.0,,100.04,7.0
476,2018-01-20 20:00,2.5,72.0,,100.15,5.0
477,2018-01-20 21:00,2.3,67.0,,100.22,9.0
478,2018-01-20 22:00,1.8,64.0,,100.25,11.0
479,2018-01-20 23:00,0.9,63.0,,100.34,14.0
480,2018-01-21 00:00,-0.4,60.0,,100.44,12.0
481,2018-01-21 01:00,-0.4,58.0,,100.49,14.0
482,2018-01-21 02:00,-0.8,60.0,,100.59,7.0
483,2018-01-21 03:00,-1.2,61.0,,100.68,8.0
484,2018-01-21 04:00,-1.7,59.0,,100.73,8.0
485,2018-01-21 05:00,-1.9,59.0,,100.8,7.0
486,2018-01-21 06:00,-2.1,56.0,,100.89,9.0
487,2018-01-21 07:00,-2.2,55.0,,100.94,5.0
488,2018-01-21 08:00,-2.4,54.0,,101.0,4.0
489,2018-01-21 09:00,-2.4,59.0,,101.09,4.0
490,2018-01-21 10:00,-2.7,64.0,,101.14,5.0
491,2018-01-21 11:00,-2.4,57.0,,101.12,5.0
492,2018-01-21 12:00,-2.1,56.0,,101.09,7.0
493,2018-01-21 13:00,-1.8,59.0,,101.05,5.0
494,2018-01-21 14:00,-1.8,55.0,,101.07,5.0
495,2018-01-21 15:00,-1.6,59.0,,101.12,7.0
496,2018-01-21 16:00,-2.2,66.0,,101.15,7.0
497,2018-01-21 17:00,-2.5,66.0,,101.2,5.0
498,2018-01-21 18:00,-2.7,69.0,,101.24,5.0
499,2018-01-21 19:00,-3.3,71.0,,101.26,7.0
500,2018-01-21 20:00,-4.2,69.0,,101.31,9.0
501,2018-01-21 21:00,-5.0,72.0,,101.33,8.0
502,2018-01-21 22:00,-5.2,74.0,,101.38,7.0
503,2018-01-21 23:00,-5.9,78.0,,101.41,11.0
504,2018-01-22 00:00,-6.7,77.0,,101.43,11.0
505,2018-01-22 01:00,-7.3,81.0,,101.46,14.0
506,2018-01-22 02:00,-7.9,81.0,,101.5,10.0
507,2018-01-22 03:00,-8.5,67.0,,101.52,14.0
508,2018-01-22 04:00,-8.6,64.0,,101.52,10.0
509,2018-01-22 05:00,-8.8,58.0,,101.55,13.0
510,2018-01-22 06:00,-8.7,62.0,,101.61,13.0
511,2018-01-22 07:00,-8.5,53.0,,101.68,13.0
512,2018-01-22 08:00,-8.4,53.0,,101.73,13.0
513,2018-01-22 09:00,-8.2,56.0,,101.79,14.0
514,2018-01-22 10:00,-7.8,55.0,,101.81,16.0
515,2018-01-22 11:00,-7.2,52.0,,101.79,18.0
516,2018-01-22 12:00,-6.2,51.0,,101.66,17.0
517,2018-01-22 13:00,-6.2,49.0,,101.58,19.0
518,2018-01-22 14:00,-6.3,51.0,,101.46,17.0
519,2018-01-22 15:00,-6.0,50.0,,101.41,18.0
520,2018-01-22 16:00,-6.2,51.0,,101.38,20.0
521,2018-01-22 17:00,-6.8,58.0,,101.3,26.0
522,2018-01-22 18:00,-8.1,87.0,,101.19,22.0
523,2018-01-22 19:00,-8.2,89.0,,101.17,14.0
524,2018-01-22 20:00,-8.1,89.0,,101.03,18.0
525,2018-01-22 21:00,-8.1,89.0,,100.89,20.0
526,2018-01-22 22:00,-8.0,88.0,,100.75,19.0
527,2018-01-22 23:00,-7.8,87.0,,100.62,18.0
528,2018-01-23 00:00,-7.8,87.0,,100.55,19.0
529,2018-01-23 01:00,-8.0,88.0,,100.39,10.0
530,2018-01-23 02:00,-7.9,88.0,,100.28,13.0
531,2018-01-23 03:00,-7.6,90.0,,100.16,5.0
532,2018-01-23 04:00,-6.8,91.0,,100.04,10.0
533,2018-01-23 05:00,-5.7,92.0,,99.94,10.0
534,2018-01-23 06:00,-5.5,91.0,,99.8,15.0
535,2018-01-23 07:00,-5.6,92.0,,99.65,11.0
536,2018-01-23 08:00,-6.1,92.0,,99.51,11.0
537,2018-01-23 09:00,-4.6,94.0,,99.5,12.0
538,2018-01-23 10:00,-3.8,93.0,,99.35,14.0
539,2018-01-23 11:00,-4.0,93.0,,99.26,7.0
540,2018-01-23 12:00,-4.0,94.0,,99.04,16.0
541,2018-01-23 13:00,-3.9,93.0,,98.97,12.0
542,2018-01-23 14:00,-3.7,94.0,,98.91,4.0
543,2018-01-23 15:00,-3.6,95.0,,98.86,9.0
544,2018-01-23 16:00,-3.6,96.0,,98.81,9.0
545,2018-01-23 17:00,-3.4,96.0,,98.79,8.0
546,2018-01-23 18:00,-3.1,96.0,,98.82,4.0
547,2018-01-23 19:00,-2.9,94.0,,98.8,5.0
548,2018-01-23 20:00,-2.8,95.0,,98.78,5.0
549,2018-01-23 21:00,-2.7,95.0,,98.76,0.0
550,2018-01-23 22:00,-2.5,96.0,,98.75,7.0
551,2018-01-23 23:00,-2.0,96.0,,98.74,5.0
552,2018-01-24 00:00,1.1,92.0,,98.68,14.0
553,2018-01-24 01:00,1.2,92.0,,98.7,18.0
554,2018-01-24 02:00,0.2,84.0,,98.88,17.0
555,2018-01-24 03:00,-4.6,72.0,,99.18,23.0
556,2018-01-24 04:00,-7.1,71.0,,99.45,18.0
557,2018-01-24 05:00,-8.4,73.0,,99.68,16.0
558,2018-01-24 06:00,-9.2,72.0,,99.89,19.0
559,2018-01-24 07:00,-9.9,68.0,,100.08,19.0
560,2018-01-24 08:00,-11.3,71.0,,100.25,16.0
561,2018-01-24 09:00,-10.8,69.0,,100.36,13.0
562,2018-01-24 10:00,-10.0,68.0,,100.45,17.0
563,2018-01-24 11:00,-9.7,66.0,,100.54,20.0
564,2018-01-24 12:00,-9.4,67.0,,100.54,16.0
565,2018-01-24 13:00,-8.6,67.0,,100.53,16.0
566,2018-01-24 14:00,-7.8,62.0,,100.56,20.0
567,2018-01-24 15:00,-7.6,63.0,,100.6,9.0
568,2018-01-24 16:00,-8.1,64.0,,100.71,11.0
569,2018-01-24 17:00,-9.2,57.0,,100.81,13.0
570,2018-01-24 18:00,-10.9,63.0,,100.93,7.0
571,2018-01-24 19:00,-12.0,66.0,,101.02,13.0
572,2018-01-24 20:00,-12.5,67.0,,101.08,9.0
573,2018-01-24 21:00,-13.3,70.0,,101.12,10.0
574,2018-01-24 22:00,-13.8,69.0,,101.16,11.0
575,2018-01-24 23:00,-14.6,70.0,,101.19,9.0
576,2018-01-25 00:00,-15.7,71.0,,101.21,8.0
577,2018-01-25 01:00,-16.3,73.0,,101.24,5.0
578,2018-01-25 02:00,-16.9,73.0,,101.32,11.0
579,2018-01-25 03:00,-17.7,75.0,,101.39,8.0
580,2018-01-25 04:00,-18.1,75.0,,101.45,10.0
581,2018-01-25 05:00,-18.1,74.0,,101.51,9.0
582,2018-01-25 06:00,-18.5,72.0,,101.6,10.0
583,2018-01-25 07:00,-18.8,72.0,,101.69,12.0
584,2018-01-25 08:00,-18.5,69.0,,101.77,10.0
585,2018-01-25 09:00,-17.9,68.0,,101.85,13.0
586,2018-01-25 10:00,-16.5,64.0,,101.93,15.0
587,2018-01-25 11:00,-15.3,60.0,,101.95,18.0
588,2018-01-25 12:00,-14.2,59.0,,101.91,18.0
589,2018-01-25 13:00,-12.6,57.0,,101.87,16.0
590,2018-01-25 14:00,-11.8,57.0,,101.89,18.0
591,2018-01-25 15:00,-11.6,62.0,,101.97,16.0
592,2018-01-25 16:00,-11.1,63.0,,102.01,16.0
593,2018-01-25 17:00,-11.7,63.0,,102.07,11.0
594,2018-01-25 18:00,-12.6,68.0,,102.15,6.0
595,2018-01-25 19:00,-12.9,68.0,,102.22,14.0
596,2018-01-25 20:00,-13.3,68.0,,102.27,12.0
597,2018-01-25 21:00,-13.6,70.0,,102.34,10.0
598,2018-01-25 22:00,-15.4,75.0,,102.37,7.0
599,2018-01-25 23:00,-15.5,78.0,,102.4,6.0
600,2018-01-26 00:00,-16.1,81.0,,102.46,8.0
601,2018-01-26 01:00,-17.1,80.0,,102.46,8.0
602,2018-01-26 02:00,-16.6,83.0,,102.51,11.0
603,2018-01-26 03:00,-16.4,81.0,,102.59,7.0
604,2018-01-26 04:00,-20.4,82.0,,102.64,5.0
605,2018-01-26 05:00,-21.1,87.0,,102.71,0.0
606,2018-01-26 06:00,-21.1,84.0,,102.77,5.0
607,2018-01-26 07:00,-21.4,82.0,,102.85,0.0
608,2018-01-26 08:00,-22.1,80.0,,102.87,6.0
609,2018-01-26 09:00,-19.0,82.0,,102.92,3.0
610,2018-01-26 10:00,-16.7,76.0,,102.98,7.0
611,2018-01-26 11:00,-15.0,71.0,,102.94,9.0
612,2018-01-26 12:00,-13.4,69.0,,102.8,10.0
613,2018-01-26 13:00,-12.0,66.0,,102.69,11.0
614,2018-01-26 14:00,-11.3,65.0,,102.64,8.0
615,2018-01-26 15:00,-10.9,67.0,,102.63,7.0
616,2018-01-26 16:00,-11.5,69.0,,102.54,6.0
617,2018-01-26 17:00,-13.0,73.0,,102.46,5.0
618,2018-01-26 18:00,-13.9,73.0,,102.4,6.0
619,2018-01-26 19:00,-14.1,73.0,,102.35,8.0
620,2018-01-26 20:00,-14.2,75.0,,102.29,8.0
621,2018-01-26 21:00,-14.4,73.0,,102.17,9.0
622,2018-01-26 22:00,-14.4,74.0,,102.11,13.0
623,2018-01-26 23:00,-15.0,77.0,,101.99,8.0
624,2018-01-27 00:00,-14.2,75.0,,101.84,5.0
625,2018-01-27 01:00,-13.6,69.0,,101.72,9.0
626,2018-01-27 02:00,-14.0,72.0,,101.63,10.0
627,2018-01-27 03:00,-14.8,76.0,,101.54,8.0
628,2018-01-27 04:00,-14.7,76.0,,101.42,7.0
629,2018-01-27 05:00,-13.3,73.0,,101.33,0.0
630,2018-01-27 06:00,-12.1,70.0,,101.27,14.0
631,2018-01-27 07:00,-11.6,72.0,,101.19,7.0
632,2018-01-27 08:00,-10.9,72.0,,101.12,5.0
633,2018-01-27 09:00,-10.2,73.0,,101.02,11.0
634,2018-01-27 10:00,-8.6,72.0,,100.98,8.0
635,2018-01-27 11:00,-7.3,72.0,,100.9,7.0
636,2018-01-27 12:00,-6.2,71.0,,100.74,0.0
637,2018-01-27 13:00,-5.2,71.0,,100.65,4.0
638,2018-01-27 14:00,-4.1,69.0,,100.57,5.0
639,2018-01-27 15:00,-3.6,71.0,,100.5,5.0
640,2018-01-27 16:00,-3.1,72.0,,100.48,5.0
641,2018-01-27 17:00,-2.7,74.0,,100.46,5.0
642,2018-01-27 18:00,-0.9,85.0,,100.45,10.0
643,2018-01-27 19:00,3.5,86.0,,100.5,14.0
644,2018-01-27 20:00,3.6,92.0,,100.47,13.0
645,2018-01-27 21:00,4.0,91.0,,100.48,17.0
646,2018-01-27 22:00,3.8,94.0,,100.5,14.0
647,2018-01-27 23:00,4.2,93.0,,100.51,12.0
648,2018-01-28 00:00,3.9,92.0,,100.54,10.0
649,2018-01-28 01:00,4.5,88.0,,100.54,18.0
650,2018-01-28 02:00,4.3,87.0,,100.64,21.0
651,2018-01-28 03:00,3.6,85.0,,100.71,22.0
652,2018-01-28 04:00,2.7,75.0,,100.81,16.0
653,2018-01-28 05:00,1.8,71.0,,100.88,13.0
654,2018-01-28 06:00,1.2,70.0,,100.98,18.0
655,2018-01-28 07:00,0.9,75.0,,101.07,14.0
656,2018-01-28 08:00,0.1,79.0,,101.09,12.0
657,2018-01-28 09:00,1.0,76.0,,101.09,14.0
658,2018-01-28 10:00,1.1,77.0,,101.16,10.0
659,2018-01-28 11:00,2.6,70.0,,101.19,16.0
660,2018-01-28 12:00,3.0,65.0,,101.17,20.0
661,2018-01-28 13:00,3.4,57.0,,101.17,20.0
662,2018-01-28 14:00,3.2,54.0,,101.21,21.0
663,2018-01-28 15:00,1.2,63.0,,101.33,16.0
664,2018-01-28 16:00,1.1,56.0,,101.44,14.0
665,2018-01-28 17:00,0.9,56.0,,101.53,10.0
666,2018-01-28 18:00,0.1,47.0,,101.61,12.0
667,2018-01-28 19:00,-0.8,55.0,,101.68,10.0
668,2018-01-28 20:00,-1.9,51.0,,101.76,17.0
669,2018-01-28 21:00,-3.1,56.0,,101.83,16.0
670,2018-01-28 22:00,-4.1,61.0,,101.89,6.0
671,2018-01-28 23:00,-5.8,65.0,,101.9,0.0
672,2018-01-29 00:00,-6.5,64.0,,101.95,8.0
673,2018-01-29 01:00,-7.8,66.0,,101.95,8.0
674,2018-01-29 02:00,-8.8,67.0,,102.0,7.0
675,2018-01-29 03:00,-10.2,69.0,,101.99,6.0
676,2018-01-29 04:00,-11.0,71.0,,102.05,6.0
677,2018-01-29 05:00,-12.3,75.0,,102.04,4.0
678,2018-01-29 06:00,-13.1,77.0,,102.04,4.0
679,2018-01-29 07:00,-14.0,79.0,,102.01,5.0
680,2018-01-29 08:00,-14.2,77.0,,102.08,8.0
681,2018-01-29 09:00,-13.4,71.0,,102.14,12.0
682,2018-01-29 10:00,-12.5,67.0,,102.1,10.0
683,2018-01-29 11:00,-10.6,60.0,,102.09,14.0
684,2018-01-29 12:00,-10.5,62.0,,101.98,14.0
685,2018-01-29 13:00,-9.3,61.0,,101.87,13.0
686,2018-01-29 14:00,-8.6,61.0,,101.79,11.0
687,2018-01-29 15:00,-8.0,61.0,,101.8,9.0
688,2018-01-29 16:00,-8.0,61.0,,101.73,10.0
689,2018-01-29 17:00,-8.9,63.0,,101.67,10.0
690,2018-01-29 18:00,-9.7,66.0,,101.68,7.0
691,2018-01-29 19:00,-10.7,70.0,,101.66,0.0
692,2018-01-29 20:00,-10.4,66.0,,101.61,7.0
693,2018-01-29 21:00,-10.8,66.0,,101.54,5.0
694,2018-01-29 22:00,-11.1,69.0,,101.5,10.0
695,2018-01-29 23:00,-11.4,71.0,,101.38,9.0
696,2018-01-30 00:00,-11.6,74.0,,101.32,8.0
697,2018-01-30 01:00,-11.8,74.0,,101.19,12.0
698,2018-01-30 02:00,-12.1,75.0,,101.21,9.0
699,2018-01-30 03:00,-12.1,75.0,,101.1,10.0
700,2018-01-30 04:00,-12.2,74.0,,101.1,9.0
701,2018-01-30 05:00,-12.5,73.0,,101.07,10.0
702,2018-01-30 06:00,-12.6,74.0,,101.13,13.0
703,2018-01-30 07:00,-12.4,73.0,,101.12,10.0
704,2018-01-30 08:00,-12.3,71.0,,101.15,12.0
705,2018-01-30 09:00,-11.9,69.0,,101.18,10.0
706,2018-01-30 10:00,-10.9,67.0,,101.2,14.0
707,2018-01-30 11:00,-9.9,64.0,,101.17,11.0
708,2018-01-30 12:00,-8.8,60.0,,101.04,14.0
709,2018-01-30 13:00,-8.0,58.0,,101.0,7.0
710,2018-01-30 14:00,-7.7,55.0,,100.94,16.0
711,2018-01-30 15:00,-7.3,52.0,,100.93,10.0
712,2018-01-30 16:00,-7.0,51.0,,100.98,4.0
713,2018-01-30 17:00,-8.3,58.0,,101.05,10.0
714,2018-01-30 18:00,-9.4,61.0,,101.09,8.0
715,2018-01-30 19:00,-10.4,66.0,,101.12,5.0
716,2018-01-30 20:00,-11.7,68.0,,101.14,7.0
717,2018-01-30 21:00,-12.1,69.0,,101.16,0.0
718,2018-01-30 22:00,-12.0,67.0,,101.16,10.0
719,2018-01-30 23:00,-12.8,66.0,,101.15,4.0
720,2018-01-31 00:00,-13.5,68.0,,101.15,7.0
721,2018-01-31 01:00,-15.4,73.0,,101.15,10.0
722,2018-01-31 02:00,-16.3,73.0,,101.2,8.0
723,2018-01-31 03:00,-16.9,72.0,,101.23,8.0
724,2018-01-31 04:00,-17.9,74.0,,101.24,9.0
725,2018-01-31 05:00,-18.8,77.0,,101.28,10.0
726,2018-01-31 06:00,-19.3,77.0,,101.32,8.0
727,2018-01-31 07:00,-20.3,81.0,,101.32,9.0
728,2018-01-31 08:00,-20.1,78.0,,101.35,11.0
729,2018-01-31 09:00,-19.2,74.0,,101.37,10.0
730,2018-01-31 10:00,-17.6,67.0,,101.32,9.0
731,2018-01-31 11:00,-16.5,64.0,,101.17,8.0
732,2018-01-31 12:00,-15.4,59.0,,101.06,11.0
733,2018-01-31 13:00,-14.3,57.0,,100.93,6.0
734,2018-01-31 14:00,-13.9,58.0,,100.83,7.0
735,2018-01-31 15:00,-13.1,61.0,,100.61,8.0
736,2018-01-31 16:00,-12.5,60.0,,100.45,13.0
737,2018-01-31 17:00,-12.7,74.0,,100.25,11.0
738,2018-01-31 18:00,-13.0,85.0,,100.1,13.0
739,2018-01-31 19:00,-13.1,85.0,,100.06,11.0
740,2018-01-31 20:00,-13.4,85.0,,100.01,12.0
741,2018-01-31 21:00,-13.3,85.0,,99.92,5.0
742,2018-01-31 22:00,-13.1,84.0,,99.86,10.0
743,2018-01-31 23:00,-12.9,83.0,,99.9,10.0
744,2018-02-01 00:00,-12.8,83.0,,99.87,9.0
745,2018-02-01 01:00,-12.7,83.0,,99.85,10.0
746,2018-02-01 02:00,-12.6,82.0,,99.89,8.0
747,2018-02-01 03:00,-12.3,82.0,,99.89,5.0
748,2018-02-01 04:00,-11.8,81.0,,99.81,7.0
749,2018-02-01 05:00,-11.5,82.0,,99.83,5.0
750,2018-02-01 06:00,-10.9,82.0,,99.8,8.0
751,2018-02-01 07:00,-10.6,83.0,,99.79,7.0
752,2018-02-01 08:00,-10.0,82.0,,99.83,5.0
753,2018-02-01 09:00,-9.6,82.0,,99.8,7.0
754,2018-02-01 10:00,-8.6,80.0,,99.74,8.0
755,2018-02-01 11:00,-7.9,80.0,,99.71,5.0
756,2018-02-01 12:00,-6.9,78.0,,99.61,8.0
757,2018-02-01 13:00,-6.0,76.0,,99.51,8.0
758,2018-02-01 14:00,-4.8,73.0,,99.46,7.0
759,2018-02-01 15:00,-4.3,74.0,,99.41,8.0
760,2018-02-01 16:00,-3.6,75.0,,99.45,5.0
761,2018-02-01 17:00,-2.0,74.0,,99.37,9.0
762,2018-02-01 18:00,2.3,72.0,,99.37,16.0
763,2018-02-01 19:00,-0.3,93.0,,99.63,10.0
764,2018-02-01 20:00,-1.3,83.0,,99.75,5.0
765,2018-02-01 21:00,-3.5,65.0,,99.85,14.0
766,2018-02-01 22:00,-5.4,60.0,,100.03,22.0
767,2018-02-01 23:00,-7.6,61.0,,100.15,15.0
768,2018-02-02 00:00,-9.2,59.0,,100.24,14.0
769,2018-02-02 01:00,-10.8,60.0,,100.3,15.0
770,2018-02-02 02:00,-11.8,63.0,,100.42,14.0
771,2018-02-02 03:00,-13.1,59.0,,100.51,23.0
772,2018-02-02 04:00,-15.0,61.0,,100.54,8.0
773,2018-02-02 05:00,-16.4,63.0,,100.65,8.0
774,2018-02-02 06:00,-18.1,73.0,,100.68,5.0
775,2018-02-02 07:00,-19.7,72.0,,100.72,7.0
776,2018-02-02 08:00,-18.9,70.0,,100.78,5.0
777,2018-02-02 09:00,-17.7,61.0,,100.8,9.0
778,2018-02-02 10:00,-16.8,55.0,,100.83,8.0
779,2018-02-02 11:00,-15.6,48.0,,100.83,17.0
780,2018-02-02 12:00,-14.9,46.0,,100.79,12.0
781,2018-02-02 13:00,-15.2,48.0,,100.81,17.0
782,2018-02-02 14:00,-14.5,45.0,,100.84,15.0
783,2018-02-02 15:00,-14.5,49.0,,100.86,16.0
784,2018-02-02 16:00,-14.7,48.0,,100.94,14.0
785,2018-02-02 17:00,-16.2,54.0,,101.01,12.0
786,2018-02-02 18:00,-17.5,59.0,,101.15,9.0
787,2018-02-02 19:00,-18.0,60.0,,101.22,7.0
788,2018-02-02 20:00,-18.3,62.0,,101.27,8.0
789,2018-02-02 21:00,-19.4,64.0,,101.28,5.0
790,2018-02-02 22:00,-20.2,67.0,,101.31,10.0
791,2018-02-02 23:00,-20.1,69.0,,101.32,7.0
792,2018-02-03 00:00,-21.1,74.0,,101.35,8.0
793,2018-02-03 01:00,-21.4,72.0,,101.35,4.0
794,2018-02-03 02:00,-22.4,74.0,,101.35,6.0
795,2018-02-03 03:00,-22.5,75.0,,101.33,8.0
796,2018-02-03 04:00,-23.4,76.0,,101.3,4.0
797,2018-02-03 05:00,-24.1,79.0,,101.28,0.0
798,2018-02-03 06:00,-26.3,80.0,,101.3,3.0
799,2018-02-03 07:00,-26.5,79.0,,101.33,0.0
800,2018-02-03 08:00,-26.8,76.0,,101.35,0.0
801,2018-02-03 09:00,-23.3,78.0,,101.35,0.0
802,2018-02-03 10:00,-21.0,71.0,,101.36,0.0
803,2018-02-03 11:00,-17.5,64.0,,101.32,4.0
804,2018-02-03 12:00,-14.8,62.0,,101.26,7.0
805,2018-02-03 13:00,-14.8,61.0,,101.19,4.0
806,2018-02-03 14:00,-13.5,60.0,,101.13,4.0
807,2018-02-03 15:00,-12.0,64.0,,101.12,7.0
808,2018-02-03 16:00,-11.4,64.0,,101.12,6.0
809,2018-02-03 17:00,-12.7,69.0,,101.12,3.0
810,2018-02-03 18:00,-13.0,71.0,,101.13,0.0
811,2018-02-03 19:00,-12.5,83.0,,101.14,8.0
812,2018-02-03 20:00,-12.7,85.0,,101.13,4.0
813,2018-02-03 21:00,-12.3,87.0,,101.03,8.0
814,2018-02-03 22:00,-12.4,86.0,,100.99,4.0
815,2018-02-03 23:00,-12.3,87.0,,100.92,5.0
816,2018-02-04 00:00,-12.1,87.0,,100.85,6.0
817,2018-02-04 01:00,-11.9,87.0,,100.77,8.0
818,2018-02-04 02:00,-11.7,87.0,,100.69,8.0
819,2018-02-04 03:00,-11.6,87.0,,100.58,9.0
820,2018-02-04 04:00,-11.2,88.0,,100.49,8.0
821,2018-02-04 05:00,-11.0,88.0,,100.42,12.0
822,2018-02-04 06:00,-10.3,88.0,,100.39,10.0
823,2018-02-04 07:00,-9.8,89.0,,100.38,9.0
824,2018-02-04 08:00,-9.4,89.0,,100.39,8.0
825,2018-02-04 09:00,-8.8,88.0,,100.36,7.0
826,2018-02-04 10:00,-8.1,89.0,,100.33,5.0
827,2018-02-04 11:00,-7.2,88.0,,100.29,9.0
828,2018-02-04 12:00,-6.3,89.0,,100.17,8.0
829,2018-02-04 13:00,-5.3,90.0,,100.07,7.0
830,2018-02-04 14:00,-4.8,91.0,,99.99,9.0
831,2018-02-04 15:00,-4.1,92.0,,99.96,5.0
832,2018-02-04 16:00,-3.9,94.0,,99.93,5.0
833,2018-02-04 17:00,-3.8,94.0,,99.9,5.0
834,2018-02-04 18:00,-3.5,94.0,,99.89,3.0
835,2018-02-04 19:00,-1.2,96.0,,99.86,12.0
836,2018-02-04 20:00,-1.2,96.0,,99.77,12.0
837,2018-02-04 21:00,-1.1,96.0,,99.69,10.0
838,2018-02-04 22:00,-1.1,97.0,,99.61,9.0
839,2018-02-04 23:00,-1.2,96.0,,99.55,4.0
840,2018-02-05 00:00,-1.3,96.0,,99.42,6.0
841,2018-02-05 01:00,-1.4,96.0,,99.36,6.0
842,2018-02-05 02:00,-1.4,96.0,,99.3,8.0
843,2018-02-05 03:00,-1.2,97.0,,99.25,7.0
844,2018-02-05 04:00,-2.0,91.0,,99.27,17.0
845,2018-02-05 05:00,-3.9,78.0,,99.33,15.0
846,2018-02-05 06:00,-6.5,72.0,,99.5,14.0
847,2018-02-05 07:00,-8.9,72.0,,99.75,14.0
848,2018-02-05 08:00,-11.8,73.0,,100.07,16.0
849,2018-02-05 09:00,-11.8,65.0,,100.26,17.0
850,2018-02-05 10:00,-11.5,56.0,,100.41,17.0
851,2018-02-05 11:00,-11.3,49.0,,100.61,17.0
852,2018-02-05 12:00,-11.8,52.0,,100.64,19.0
853,2018-02-05 13:00,-11.4,50.0,,100.71,32.0
854,2018-02-05 14:00,-11.6,56.0,,100.74,20.0
855,2018-02-05 15:00,-11.3,56.0,,100.78,20.0
856,2018-02-05 16:00,-11.3,58.0,,100.89,20.0
857,2018-02-05 17:00,-11.9,60.0,,100.9,14.0
858,2018-02-05 18:00,-12.8,65.0,,100.99,10.0
859,2018-02-05 19:00,-12.8,67.0,,101.03,10.0
860,2018-02-05 20:00,-12.5,69.0,,101.08,8.0
861,2018-02-05 21:00,-12.0,71.0,,101.1,10.0
862,2018-02-05 22:00,-11.8,71.0,,101.1,9.0
863,2018-02-05 23:00,-12.3,73.0,,101.07,13.0
864,2018-02-06 00:00,-11.6,80.0,,101.09,10.0
865,2018-02-06 01:00,-11.9,84.0,,101.06,6.0
866,2018-02-06 02:00,-13.4,89.0,,101.11,7.0
867,2018-02-06 03:00,-11.8,84.0,,101.1,8.0
868,2018-02-06 04:00,-13.3,85.0,,101.08,5.0
869,2018-02-06 05:00,-13.2,88.0,,101.09,3.0
870,2018-02-06 06:00,-12.6,88.0,,101.15,3.0
871,2018-02-06 07:00,-12.4,88.0,,101.21,0.0
872,2018-02-06 08:00,-10.2,90.0,,101.28,7.0
873,2018-02-06 09:00,-8.6,86.0,,101.3,6.0
874,2018-02-06 10:00,-7.2,82.0,,101.33,16.0
875,2018-02-06 11:00,-6.7,79.0,,101.38,14.0
876,2018-02-06 12:00,-6.3,79.0,,101.37,16.0
877,2018-02-06 13:00,-5.6,71.0,,101.38,14.0
878,2018-02-06 14:00,-6.1,67.0,,101.45,21.0
879,2018-02-06 15:00,-5.9,65.0,,101.48,16.0
880,2018-02-06 16:00,-6.0,60.0,,101.63,16.0
881,2018-02-06 17:00,-6.8,66.0,,101.75,6.0
882,2018-02-06 18:00,-7.5,63.0,,101.88,9.0
883,2018-02-06 19:00,-11.0,70.0,,101.97,4.0
884,2018-02-06 20:00,-10.3,75.0,,102.05,4.0
885,2018-02-06 21:00,-11.8,83.0,,102.13,5.0
886,2018-02-06 22:00,-13.3,83.0,,102.21,5.0
887,2018-02-06 23:00,-16.7,88.0,,102.27,0.0
888,2018-02-07 00:00,-16.4,87.0,,102.32,3.0
889,2018-02-07 01:00,-17.9,85.0,,102.31,4.0
890,2018-02-07 02:00,-18.8,84.0,,102.29,0.0
891,2018-02-07 03:00,-18.6,83.0,,102.25,8.0
892,2018-02-07 04:00,-19.4,82.0,,102.27,7.0
893,2018-02-07 05:00,-18.7,82.0,,102.31,7.0
894,2018-02-07 06:00,-18.0,83.0,,102.27,3.0
895,2018-02-07 07:00,-16.0,84.0,,102.21,5.0
896,2018-02-07 08:00,-14.9,83.0,,102.07,7.0
897,2018-02-07 09:00,-13.7,79.0,,101.94,5.0
898,2018-02-07 10:00,-13.4,82.0,,101.85,9.0
899,2018-02-07 11:00,-13.0,83.0,,101.78,9.0
900,2018-02-07 12:00,-12.8,84.0,,101.55,7.0
